match_season,inning,top_bottom,balls_before,strikes_before,pitcher_hand,batter_hand,speed_gap_fast_break,spin_gap_fast_break,ivb_gap_fast_break,hbreak_gap_fast_break
2019,2,B,2,2,1,2,15.874680382775125,-87.04382205513775,54.25396867942584,-33.217319712440194
2019,2,B,2,2,2,1,15.001470491661621,-33.41722085889569,43.85050841207984,38.75911892249201
2019,2,B,2,2,2,2,15.374428202681031,-87.5907933227345,43.60797295129713,37.026529521944816
2019,2,B,3,0,1,1,,,,
2019,2,B,3,0,1,2,,,,
2019,2,B,3,0,2,1,,,,
2019,2,B,3,0,2,2,,,,
2019,2,B,3,1,1,1,,,,
2019,2,B,3,1,1,2,,,,
2019,2,B,3,1,2,1,,,,
2019,2,B,3,1,2,2,13.374731292516998,6.914591836734417,34.732871632653065,28.230898469387753
2019,2,B,3,2,1,1,,,,
2019,2,B,3,2,1,2,9.324334054834054,-207.82867965367996,36.1572401948052,-33.11267137662338
2019,2,B,3,2,2,1,14.794789944903556,-114.93717930291041,44.019701733126716,37.52728547899449
2019,2,B,3,2,2,2,13.515885999191482,-47.83353113703015,38.90566006205363,34.108035536592105
2019,2,T,0,0,1,1,13.018369126984126,-90.50606129032258,40.97726022222223,-28.44029177579365
2019,2,T,0,0,1,2,15.805980508737846,-82.61526937768576,44.57077553693204,-34.07903514381903
2019,2,T,0,0,2,1,17.64548929098966,-55.20372440372239,42.107622884523636,36.80899650257533
2019,2,T,0,0,2,2,16.014282906848663,-20.171734619273593,40.79924791493673,36.68945663599547
2019,2,T,0,1,1,1,14.05827259036144,-89.09250462962927,45.04885660542168,-29.625554855271083
2019,2,T,0,1,1,2,16.38846440451441,-104.99250303674444,48.94075982194832,-36.757644920032675
2019,2,T,0,1,2,1,17.394624280155654,-82.493181978969,46.19039021441245,41.67365698524514
2019,2,T,0,1,2,2,16.61977475689767,-73.79789309019407,43.42340314046461,41.649298138172924
2019,2,T,0,2,1,1,9.974265644955324,-184.71326259946954,43.93596400472541,-26.217032642401023
2019,2,T,0,2,1,2,17.76145074437757,-158.65506176750068,51.51785473234083,-35.119796335128285
2019,2,T,0,2,2,1,17.49114910136595,-111.79693633177521,54.434645252336445,43.03589634047448
2019,2,T,0,2,2,2,13.83999669731017,-86.48542634590194,43.50473638736807,38.14408812970291
2019,2,T,1,0,1,1,9.172066995986398,-68.00952937357988,35.796127992899045,-31.953086343624577
2019,2,T,1,0,1,2,12.46991559769475,-128.8424642126788,38.93349249459007,-33.872302348205984
2019,2,T,1,0,2,1,14.384854380261714,-117.77598628074293,35.84849259898308,35.85261896256147
2019,2,T,1,0,2,2,14.31026637203695,-29.444585241730238,33.59281979300924,33.44985024365603
2019,2,T,1,1,1,1,11.710734817813773,-67.97072874493915,41.80652982692308,-30.676508555668015
2019,2,T,1,1,1,2,14.905896982456142,-143.45405090909117,45.38284139929824,-35.41779799578947
2019,2,T,1,1,2,1,15.485839278597041,-93.27075278995608,44.38725257926963,38.11303055108406
2019,2,T,1,1,2,2,15.647897183974678,-94.71341784523429,42.07765598934519,38.462374017019144
2019,2,T,1,2,1,1,15.602769980506821,-85.23529761904774,45.17507118908382,-29.90458252241715
2019,2,T,1,2,1,2,16.706484809584936,-171.87867849223994,50.321619043645704,-36.375342802310655
2019,2,T,1,2,2,1,15.497153152487229,-115.70889267590701,47.074088338975535,42.2645877660581
2019,2,T,1,2,2,2,15.362065267017172,-53.6806991930348,43.53892042505534,36.72232846090896
2019,2,T,2,0,1,1,9.181696969696986,-98.02411616161635,28.526585227272726,-32.53110371565657
2019,2,T,2,0,1,2,11.374277705345506,-45.113272490221334,32.503824719687096,-30.315801734028682
2019,2,T,2,0,2,1,13.975624999999994,-14.451392857142764,29.09560723214286,31.23797241964286
2019,2,T,2,0,2,2,13.355532640692644,-22.621343722943493,29.583092851948052,32.55577682424242
2019,2,T,2,1,1,1,10.443091198303279,-87.58148664343798,32.22012432449628,-29.764996352067868
2019,2,T,2,1,1,2,12.258262328767131,-133.23380821917772,40.15368765068493,-32.66059581506849
2019,2,T,2,1,2,1,14.022622291021676,-22.789986731534555,29.833022178239716,34.93877605130473
2019,2,T,2,1,2,2,15.067954851431296,-56.919310994764146,39.834505963337186,37.43910593316109
2019,2,T,2,2,1,1,11.408770731707321,-134.05033449477332,39.92123882229966,-26.6792644989547
2019,2,T,2,2,1,2,15.948792219679646,-136.4926086956525,49.52316182151029,-30.098168076887873
2019,2,T,2,2,2,1,15.598514492753608,-106.13550724637616,46.85773446376811,36.35150163768116
2019,2,T,2,2,2,2,16.484737951807233,-67.52714005702046,43.017888539008496,37.122993973956646
2019,2,T,3,0,1,1,,,,
2019,2,T,3,0,1,2,,,,
2019,2,T,3,0,2,1,,,,
2019,2,T,3,0,2,2,,,,
2019,2,T,3,1,1,1,,,,
2019,2,T,3,1,1,2,,,,
2019,2,T,3,1,2,1,,,,
2019,2,T,3,1,2,2,13.038512499999996,-13.48032894736798,31.8665498375,34.00530719416666
2019,2,T,3,2,1,1,9.580388888888905,-84.6977777777779,31.490878499999994,-30.150181901960785
2019,2,T,3,2,1,2,12.851028985507241,-15.195316205533345,41.64153378061594,-31.38015791666667
2019,2,T,3,2,2,1,12.84774957983197,-92.83550420168058,38.44166465546219,30.248913850974787
2019,2,T,3,2,2,2,14.321164089096385,-54.58333195663408,39.74982022731252,35.05613802790019
2019,3,B,0,0,1,1,12.671399882104751,-94.92534093471158,41.72231549025813,-30.321537789898237
2019,3,B,0,0,1,2,16.00120961621596,-141.06787669916866,48.49434899923147,-35.118485843650035
2019,3,B,0,0,2,1,17.190611005065733,-48.506453214748944,44.722805742331694,37.60016366116658
2019,3,B,0,0,2,2,16.7604194160988,-32.16438920322389,40.917524878284624,36.33343157648843
2019,3,B,0,1,1,1,16.838648645127677,-5.605706449022819,49.19629177571652,-30.90511840033872
2019,3,B,0,1,1,2,16.889414062499995,-173.979245505137,52.52524019270834,-35.401556752
2019,3,B,0,1,2,1,17.508819470198688,-76.64506022489923,49.52853854537748,38.47320149232671
2019,3,B,0,1,2,2,16.409640650782137,-61.412696782342664,44.5751191470618,38.40358553344004
2019,3,B,0,2,1,1,14.031202917771893,9.549065934065766,42.98173397214854,-27.86153554840849
2019,3,B,0,2,1,2,15.645723039215696,-185.61977941176474,49.65308254166666,-36.55202249019608
2019,3,B,0,2,2,1,16.101187499999995,-88.36671264855659,50.9210120998273,41.55936029605263
2019,3,B,0,2,2,2,15.001978659611979,-77.67997406519271,44.355145604409174,38.119485897680775
2019,3,B,1,0,1,1,10.256406666666678,-52.03921818181789,36.227703955555555,-28.135112136666667
2019,3,B,1,0,1,2,13.340368445052448,-60.46449156406743,37.61846269858641,-31.316892240310075
2019,3,B,1,0,2,1,15.469412518147323,-56.949816894761625,40.95893340931016,37.52225118942898
2019,3,B,1,0,2,2,13.757706081298721,-56.68517428439509,35.24283640818463,33.10866587150197
2019,3,B,1,1,1,1,13.51903395061727,-96.97370370370345,44.57231379012346,-28.79777628395062
2019,3,B,1,1,1,2,15.815150614754103,-96.04150956284138,46.27839367810792,-33.11116172370219
2019,3,B,1,1,2,1,15.901203124999995,-89.98218749999978,45.937073078125,38.45770973333203
2019,3,B,1,1,2,2,14.979511232544013,-67.24624297924265,40.273674822100794,35.87429987455981
2019,3,B,1,2,1,1,14.742776214833768,-27.92602941176483,43.46265311253196,-29.790251803069054
2019,3,B,1,2,1,2,16.7092841774989,-122.77001344688506,53.04692064186463,-35.12486342268041
2019,3,B,1,2,2,1,14.863353671394066,-136.9819365771,45.6250576097337,40.16305240960446
2019,3,B,1,2,2,2,13.428012707182347,-33.33610527601377,39.25840829377853,34.216281288532315
2019,3,B,2,0,1,1,,,,
2019,3,B,2,0,1,2,6.95022943722941,-102.39443722943724,29.67691562770563,-25.112323616883117
2019,3,B,2,0,2,1,13.677250566893463,-34.36163265306095,34.52047984126985,31.136263965986394
2019,3,B,2,0,2,2,13.403925170068035,46.006156462585295,31.54646536734694,30.71765075170068
2019,3,B,2,1,1,1,9.555394487510753,19.526449016099832,35.01756592006891,-26.451503842377264
2019,3,B,2,1,1,2,11.39380609243696,-64.30244957983223,34.533878481932774,-28.49313610588235
2019,3,B,2,1,2,1,12.781492017416554,-76.8844315432998,32.21236949927432,33.982588579100145
2019,3,B,2,1,2,2,13.347938574938581,-57.088843434343744,33.00238406060606,33.329712368617685
2019,3,B,2,2,1,1,11.881397891963104,-145.10908801696723,49.50643873847167,-34.49591992490119
2019,3,B,2,2,1,2,17.375950301204796,-118.2436972891569,55.81045881777108,-32.97964932756024
2019,3,B,2,2,2,1,14.008377678571435,-100.12305676605502,39.42338294821428,38.305542611607144
2019,3,B,2,2,2,2,14.52774101382488,-55.14463594470044,39.32778500790323,36.83227703894009
2019,3,B,3,0,1,1,,,,
2019,3,B,3,0,1,2,,,,
2019,3,B,3,0,2,1,,,,
2019,3,B,3,0,2,2,,,,
2019,3,B,3,1,1,1,,,,
2019,3,B,3,1,1,2,13.489786363636355,-116.9581060606065,35.991389772727274,-33.806473427272664
2019,3,B,3,1,2,1,14.163909574468093,-222.96230496453927,40.05846569148936,29.42961175531915
2019,3,B,3,1,2,2,12.182149760765554,44.59791478696752,29.28810911961723,31.637583129186602
2019,3,B,3,2,1,1,11.688666666666663,-58.58125356125356,39.6426936996337,-25.48793979120879
2019,3,B,3,2,1,2,14.719787878787898,-155.56214756258214,45.84324806439394,-32.12105916212121
2019,3,B,3,2,2,1,14.434963863559602,-150.70539007092157,43.440223497804794,34.96251485612969
2019,3,B,3,2,2,2,13.616781997677151,-26.015892541534413,33.242968659814174,34.1457257649245
2019,3,T,0,0,1,1,13.59709644516191,-29.86588920502072,39.817384932494306,-29.63439868349092
2019,3,T,0,0,1,2,15.858841457810314,-84.43083847495882,43.844625908025186,-35.73271949297902
2019,3,T,0,0,2,1,16.549333223856436,-80.73771851428683,44.149522455628535,37.48862841815555
2019,3,T,0,0,2,2,14.691683610313675,-35.52526153324288,36.2693573148274,36.839677408489216
2019,3,T,0,1,1,1,16.112173515981723,-84.37833333333356,46.22331678510274,-32.877530115996
2019,3,T,0,1,1,2,22.069077144073205,-53.84364971270543,58.936075104277506,-38.627199029474355
2019,3,T,0,1,2,1,17.51079509865879,-106.544115705688,46.90130334390843,42.35766776711457
2019,3,T,0,1,2,2,17.140756847471593,-69.32193762830138,43.03703763355182,41.59135948332883
2019,3,T,0,2,1,1,15.379482029598307,-96.73378964059248,52.19860477801268,-37.6332075063425
2019,3,T,0,2,1,2,15.321814150943396,-119.67088679245262,50.500270084905665,-31.836096481132074
2019,3,T,0,2,2,1,14.56699917366754,-102.64155530600783,45.412122375430386,38.74936805933067
2019,3,T,0,2,2,2,15.48302394432649,-111.65781572010565,43.845587937485256,38.43176063486671
2019,3,T,1,0,1,1,11.421312783505158,-57.148404123711316,37.00100431113402,-31.020819904948453
2019,3,T,1,0,1,2,12.788707375886517,-13.164255319149106,32.53583742893617,-31.308475913617023
2019,3,T,1,0,2,1,13.884092223168906,-84.20324461229484,37.60727032614508,36.71307786310594
2019,3,T,1,0,2,2,14.185294312169304,-16.632021827362678,34.700100082010586,35.43986939259259
2019,3,T,1,1,1,1,14.108495614035093,-88.51934210526315,44.43253623057644,-34.3574189883041
2019,3,T,1,1,1,2,17.299480780101746,-45.53281030445032,44.91528321707179,-33.69099678914641
2019,3,T,1,1,2,1,17.276893193296615,-86.57481576763485,46.19701072225666,40.65280177114325
2019,3,T,1,1,2,2,15.026715079365061,-30.908331632653244,37.46453904963925,36.39615307287157
2019,3,T,1,2,1,1,13.51433854166666,-69.58651736111096,51.419463020833334,-32.81581296875
2019,3,T,1,2,1,2,16.275710942441478,-96.69519291587585,51.2965265085389,-34.913211796331424
2019,3,T,1,2,2,1,15.812543584905654,-108.74584905660367,46.98898160132075,40.64901319127962
2019,3,T,1,2,2,2,14.3280155399966,-110.23964981706831,41.8345288456588,38.364992156617305
2019,3,T,2,0,1,1,8.868505827505857,-99.56069230769208,30.17503296037296,-28.68163417249417
2019,3,T,2,0,1,2,,,,
2019,3,T,2,0,2,1,15.085041228070182,-88.4474078947369,33.753662390350875,37.045851907894736
2019,3,T,2,0,2,2,10.722374401913868,-29.448714114832455,27.331090519736843,29.35153229425837
2019,3,T,2,1,1,1,11.341471666666678,17.7265909090911,37.37607043333334,-30.68811384
2019,3,T,2,1,1,2,13.411186666666666,-57.91521666666631,41.064912613333334,-35.50251670666667
2019,3,T,2,1,2,1,14.477912335774931,-19.939132969034745,35.51477615637717,38.12918203953029
2019,3,T,2,1,2,2,14.703270740223488,-31.7163536742587,34.30140223247207,35.14522360798185
2019,3,T,2,2,1,1,10.98944486215538,-74.18379699248135,43.626005125313284,-32.755622930501254
2019,3,T,2,2,1,2,18.951615531914925,-23.503216952129605,51.336087861702126,-33.41766036404255
2019,3,T,2,2,2,1,15.542511428571416,-122.2768093936138,45.463357376666664,40.43138397590187
2019,3,T,2,2,2,2,13.885703452945165,-72.1719184834119,37.403211939930785,37.055468811829535
2019,3,T,3,0,1,1,,,,
2019,3,T,3,0,1,2,,,,
2019,3,T,3,0,2,1,,,,
2019,3,T,3,0,2,2,,,,
2019,3,T,3,1,1,1,,,,
2019,3,T,3,1,1,2,,,,
2019,3,T,3,1,2,1,13.96090930232559,-175.25385382059812,34.67769015503875,39.83328403100775
2019,3,T,3,1,2,2,13.860348508634246,-24.3898367346942,32.248123971742544,31.030460971742542
2019,3,T,3,2,1,1,10.60885486443378,-29.600748663101967,39.50250127591707,-23.375700749601275
2019,3,T,3,2,1,2,8.08052746478873,-67.45970266040649,33.32137844366197,-27.877137952042254
2019,3,T,3,2,2,1,14.610760889430395,-131.36917148949124,38.109042964666465,40.649698790740175
2019,3,T,3,2,2,2,13.129296666666676,4.658165517241741,30.098776433333327,35.71877972666667
2019,4,B,0,0,1,1,14.203886972783707,-67.89777184465993,42.337977792853735,-30.816174944373707
2019,4,B,0,0,1,2,15.976069052273488,-86.48501063969525,48.544074429231515,-33.61505107609484
2019,4,B,0,0,2,1,17.17360798350343,-54.25523144651106,44.367846942824336,38.36370316374162
2019,4,B,0,0,2,2,16.368960915482717,-21.683205709384765,39.371066279883934,35.74906297924526
2019,4,B,0,1,1,1,12.611495490196091,-146.35556218905504,47.124121970098045,-30.291189736078433
2019,4,B,0,1,1,2,19.843748356807495,-103.3768500190331,55.52652298122066,-35.824669379061035
2019,4,B,0,1,2,1,16.672012593582863,-73.9629134328361,45.04395928874331,41.16428569949733
2019,4,B,0,1,2,2,15.414506842426093,-77.80177915845161,42.19607853870924,38.81059864227154
2019,4,B,0,2,1,1,9.91639811172304,-66.51239968528716,45.17592831628639,-30.223535718332023
2019,4,B,0,2,1,2,13.705140688259092,-146.73982793522282,42.96242974898786,-30.26563804251012
2019,4,B,0,2,2,1,14.469383269476396,-108.00852234993636,48.730208716475104,40.86542269157088
2019,4,B,0,2,2,2,14.016833529550269,-69.13924850657168,40.3717700273134,34.04184478944353
2019,4,B,1,0,1,1,12.11103096926712,-107.22435675408224,38.58103250543735,-30.46657873049645
2019,4,B,1,0,1,2,14.83569602102105,-23.68763888888907,46.43776048536036,-29.272646568881385
2019,4,B,1,0,2,1,14.919772077922062,-38.86176245847173,39.258856112012985,34.21842510788961
2019,4,B,1,0,2,2,15.18376717032966,-78.09941822883002,36.50841121909341,35.410270062482134
2019,4,B,1,1,1,1,13.89007998937015,-146.1112394366196,45.77138169545575,-32.933023813446724
2019,4,B,1,1,1,2,17.732388197218,-111.57583941605844,52.560226076298036,-36.2918620473764
2019,4,B,1,1,2,1,15.230679776205363,-87.55133578841605,44.25672693467171,39.63798498224453
2019,4,B,1,1,2,2,14.19077017567227,-74.4846457796466,38.94251787436695,36.72562927951895
2019,4,B,1,2,1,1,13.755503750000003,-46.83068749999984,46.134324516250004,-28.791212577499998
2019,4,B,1,2,1,2,15.52776048237476,-145.601999244142,50.259135362894256,-34.88135934397032
2019,4,B,1,2,2,1,16.094196565351012,-54.78716138111304,48.04454886524857,38.5600496036298
