match_season,inning,top_bottom,balls_before,strikes_before,pitcher_hand,batter_hand,tm_rel_speed_std,tm_spin_rate_std,tm_ivb_std,tm_hb_std,tm_extension_std
2019,1,T,2,1,1,1,8.01919007207214,180.0913310303493,19.508258998245193,19.153118208017137,0.19209178764183113
2019,1,T,2,1,1,2,8.0572660170289,319.2596861569416,16.32940779651481,16.74488616885757,0.1779474844037123
2019,1,T,2,1,2,1,8.600038467094262,314.36509914018563,20.979959289755374,18.73033783133406,0.15627431826706703
2019,1,T,2,1,2,2,9.191880851587413,294.162376053464,22.401433018363196,21.75543945334161,0.13990167324367364
2019,1,T,2,2,1,1,9.388720343617504,210.34169773834446,24.68256918874244,20.722152485189074,0.15671442033672825
2019,1,T,2,2,1,2,9.577258646387069,364.1325346058203,25.025672655097498,21.662512519821547,0.19629981964762136
2019,1,T,2,2,2,1,10.354736339864331,407.20892430131863,25.396392029574933,22.56437397861245,0.15323407641758863
2019,1,T,2,2,2,2,9.80798719926859,419.89640010757904,25.323621351354976,24.40818128202743,0.14435342885041919
2019,1,T,3,0,1,1,6.301701242332821,220.45946597957635,10.516926676274911,13.069184626899442,0.17659865292453936
2019,1,T,3,0,1,2,6.693232629756423,149.99500522765163,11.04878013791731,10.78863197834623,0.12973654341451826
2019,1,T,3,0,2,1,5.636147370050146,201.59899097206744,16.1879048361899,12.84363173633916,0.12920765977252582
2019,1,T,3,0,2,2,7.084017604766215,192.381050301658,23.28768495680308,14.738216989155882,0.14286348828117254
2019,1,T,3,1,1,1,7.086099754962547,195.80786822173238,16.91693994759822,16.383575570743115,0.2288449081880735
2019,1,T,3,1,1,2,6.670904926447163,206.4836313439273,15.04875759938328,15.229762263596733,0.1432672165208489
2019,1,T,3,1,2,1,6.970083476404187,245.87445284868764,17.403438818728358,16.19119011644295,0.1410017308497721
2019,1,T,3,1,2,2,7.988158750149997,303.4947342413658,21.14330493340513,19.635915915931477,0.13839509838546524
2019,1,T,3,2,1,1,8.991430075661926,161.1308389274428,23.185587987310917,19.740840195248452,0.23592440086875852
2019,1,T,3,2,1,2,8.079240621736234,336.7349792567763,19.173627708678136,18.03689433154533,0.16608627337056334
2019,1,T,3,2,2,1,8.933957376742981,375.19317521765083,21.38084998772183,19.31652703728927,0.15861083200091736
2019,1,T,3,2,2,2,9.1317183648772,362.8392741757237,22.231544523751506,22.341838221349857,0.1588721107287399
2019,2,B,0,0,1,1,9.760835942264343,195.1041536488514,25.545497659625322,18.95386160855848,0.16746833326804542
2019,2,B,0,0,1,2,9.4810953853525,291.0920064692382,21.100814670167253,18.31171797175652,0.1748611110675034
2019,2,B,0,0,2,1,9.764095372200373,379.50611882713883,23.268565940310307,20.896407360729523,0.1491916508995374
2019,2,B,0,0,2,2,10.376140680058455,270.0543521927057,25.332768802715233,22.034937762215833,0.14017637752249942
2019,2,B,0,1,1,1,10.122021148211704,222.15294950846916,28.252134392748317,21.575732136350513,0.1596196202581584
2019,2,B,0,1,1,2,10.45460602408765,371.4712898257288,25.431204060626918,21.008246096396242,0.17739313686784783
2019,2,B,0,1,2,1,10.643126625004884,395.1202039219719,27.771339711716866,23.760193553795393,0.15133197126578646
2019,2,B,0,1,2,2,10.715851464413145,320.62565180512973,27.733091234452587,24.700237276911853,0.14300050291424118
2019,2,B,0,2,1,1,10.494368205276254,295.44184669970144,28.68722677554696,20.224610984802244,0.1808987187917587
2019,2,B,0,2,1,2,9.598708161905686,351.95815520844315,25.6382932421732,21.1475403089572,0.1547467257485666
2019,2,B,0,2,2,1,10.247461403054245,483.98320152496694,27.803334318463403,22.525031631547684,0.15215770634648068
2019,2,B,0,2,2,2,10.08053686861718,429.8512770461255,27.224964063181055,23.08265644143785,0.13714221638233626
2019,2,B,1,0,1,1,8.518423559812984,181.40208852461626,21.33581636468903,18.60543099331256,0.1683482235370635
2019,2,B,1,0,1,2,7.90731963315128,275.5285328219968,18.62729174162532,17.26093577733672,0.1648616702942808
2019,2,B,1,0,2,1,8.344696893468383,344.811616883981,19.35692777298119,18.743291175255724,0.13801802595925222
2019,2,B,1,0,2,2,9.138621804705165,271.3612535155052,22.49958176359612,20.09566291573095,0.13159244960801764
2019,2,B,1,1,1,1,9.89789914284234,223.69160092188085,22.794357064336985,19.319920187684826,0.16789740409531959
2019,2,B,1,1,1,2,10.042132507016586,355.7603377661449,24.852653279220057,20.428255496815854,0.18098416446923685
2019,2,B,1,1,2,1,10.033055977661906,391.7379070083059,24.19965620421823,23.445983076364094,0.1519150380846766
2019,2,B,1,1,2,2,10.264254436179737,332.17255591671733,26.34645208636341,22.766285160992336,0.1418522025494069
2019,2,B,1,2,1,1,10.546599503287288,249.5277996690504,28.40759461185823,19.536800003515932,0.17983120113866402
2019,2,B,1,2,1,2,9.337797655749476,375.73419336096214,25.188534732574624,20.373126961600185,0.16967716963647775
2019,2,B,1,2,2,1,10.345726166912078,457.20997940357535,26.01749088748383,23.285039052956822,0.15192912788313007
2019,2,B,1,2,2,2,9.752625570235967,378.2181772005017,26.319280297683342,23.927834181287345,0.13693943960332117
2019,2,B,2,0,1,1,6.57364712005249,171.86478052396689,16.34204521098212,13.081085665315946,0.14111459197295048
2019,2,B,2,0,1,2,6.99934553221819,273.1179161736873,14.628542817029171,17.878935337267425,0.16134675763128917
2019,2,B,2,0,2,1,8.36711493026709,331.92101542733906,17.937318522242897,17.917512104566487,0.12339372280126856
2019,2,B,2,0,2,2,8.24980828109048,218.17570449316375,20.70662467876706,19.488206235238867,0.1331179809079227
2019,2,B,2,1,1,1,7.53337778711482,207.15051673641034,20.383827429758462,17.02795759141347,0.15702796099287564
2019,2,B,2,1,1,2,8.616392044015189,327.96235752340294,16.713716255036516,18.04038003794994,0.16283256393592513
2019,2,B,2,1,2,1,8.292760506111154,327.2670013423469,19.749026461672273,18.679127467405106,0.1286928382656193
2019,2,B,2,1,2,2,9.124222370096764,287.98936535770406,22.259996977617156,21.41606926279865,0.1278608869374464
2019,2,B,2,2,1,1,8.798343394450521,227.19015384429315,25.153662737409835,21.230050681009054,0.1756656750305452
2019,2,B,2,2,1,2,9.501277804634372,357.9349490757539,25.679983372046767,20.99857444200828,0.1653771410449989
2019,2,B,2,2,2,1,9.787067620760032,418.18598867687314,23.87259303112407,22.519071584423045,0.1474467740324627
2019,2,B,2,2,2,2,10.201205404184815,383.7054730820354,27.020024653738105,23.422569964494464,0.14464552972441666
2019,2,B,3,0,1,1,2.8781097517046006,149.21752896199507,8.458038864215006,8.100468117287331,0.1369022331551138
2019,2,B,3,0,1,2,5.01083926265142,169.7193646132671,11.876539802308017,12.330134918416917,0.14214036303022995
2019,2,B,3,0,2,1,6.077387982814429,263.15363095875114,9.863947895639692,14.09348314147074,0.11990533936329625
2019,2,B,3,0,2,2,5.98159123326847,166.0179743943377,13.691304386980686,13.13354824256329,0.12436419894558076
2019,2,B,3,1,1,1,6.9532959971955295,197.32374966575583,13.62279985974475,12.26996007036023,0.1850796886138093
2019,2,B,3,1,1,2,8.08116412453592,302.348439963188,15.882522420873373,14.370969385582585,0.1558043844210829
2019,2,B,3,1,2,1,7.58631437944416,341.91446162510266,17.41440867375408,15.214116615848695,0.11653577825244583
2019,2,B,3,1,2,2,7.837576748196545,210.20053079064976,18.448250581584634,16.468712602824336,0.12961718019524934
2019,2,B,3,2,1,1,8.139007635470302,233.88016525439508,23.50723244351568,19.183764301618954,0.1516295410901831
2019,2,B,3,2,1,2,7.643608528724631,284.4889164033682,17.767188828158613,19.271153595956537,0.17479551334598986
2019,2,B,3,2,2,1,7.906467438577553,300.0314752555362,21.44370952517287,20.30992270995644,0.1299141150724666
2019,2,B,3,2,2,2,9.190662673431634,309.9036752017593,23.661940865593312,21.41962702146653,0.13600877641178416
2019,2,T,0,0,1,1,9.22196057423718,200.92233963748652,24.515686933416116,18.935251328015756,0.18935322947748737
2019,2,T,0,0,1,2,9.280240685242159,287.7695518054117,21.137163314624736,18.99920847880988,0.17579134140598535
2019,2,T,0,0,2,1,9.628685046292636,324.20252005797624,23.680248148148838,20.584531564355355,0.14809662441785443
2019,2,T,0,0,2,2,10.0162763698935,264.3488098535283,25.35146069709593,22.50056279192798,0.14931992398255836
2019,2,T,0,1,1,1,10.017822242597418,249.3201427159963,27.186526047750238,20.23560026853857,0.20386766752000712
2019,2,T,0,1,1,2,9.678763859501235,343.373011926678,25.071840746802046,22.564251489161496,0.1761069282109311
2019,2,T,0,1,2,1,10.108352251699884,408.52996672440474,25.93791599530896,23.7840257923357,0.14764698234813392
2019,2,T,0,1,2,2,10.89843427870587,312.4541189958829,27.43361142014431,25.77283052846593,0.15353549325246393
2019,2,T,0,2,1,1,8.778005596816618,273.3074917662071,26.62691633343389,19.27598476725621,0.19682722018151708
2019,2,T,0,2,1,2,9.902260919466087,369.8904028433379,26.118335928843507,23.261009975449433,0.18360560678841448
2019,2,T,0,2,2,1,9.96794649912819,468.6422282854373,27.978751281622586,23.654112491421408,0.14034944137428934
2019,2,T,0,2,2,2,9.287963487934043,442.37976761956514,26.59782865387079,24.814715263791285,0.14606879521815339
2019,2,T,1,0,1,1,7.560914536124635,177.79523188539346,20.42518631385766,19.335024449492327,0.17572235928458824
2019,2,T,1,0,1,2,8.36374107194121,323.6148479681111,17.297922323149947,17.738015427307904,0.1694217360961164
2019,2,T,1,0,2,1,8.915405045367969,306.3997915060359,22.25887827300205,21.28315194214452,0.1470378922875273
2019,2,T,1,0,2,2,8.768545709649166,273.5007832143197,20.794995400336166,21.209881090976005,0.13997218183679253
2019,2,T,1,1,1,1,9.161935574070366,202.05789601900196,24.01223335832273,19.464802107687436,0.21471822907356394
2019,2,T,1,1,1,2,9.491825588177402,350.01536288899393,22.286054772260332,21.763772153826284,0.18776969848322247
2019,2,T,1,1,2,1,9.462673077506576,395.67677151916763,25.396082682357818,23.46551377494092,0.14652676975642634
2019,2,T,1,1,2,2,9.998806082937769,327.2022915934387,26.484677057243637,24.73684400283142,0.1486999517953928
2019,2,T,1,2,1,1,11.076949731783026,193.31813226965517,28.71308413476321,20.321777395440016,0.22592528124841754
2019,2,T,1,2,1,2,10.003855911124262,391.6461163827504,24.78411105509035,22.377012112229675,0.18527723263961265
2019,2,T,1,2,2,1,9.48077250955761,451.3070887623165,25.945879063532367,24.122827842004572,0.14353979185443064
2019,2,T,1,2,2,2,9.967884472696607,428.84140692802134,26.692823694914114,24.216015725162634,0.1512792864386465
2019,2,T,2,0,1,1,7.027220642496819,186.49106547510746,16.76331250817901,18.216399795190444,0.16425710643362001
2019,2,T,2,0,1,2,7.843004146078014,328.8068340066781,15.91901268543798,16.424194303575668,0.1769761550042071
2019,2,T,2,0,2,1,6.809320162940422,225.4500772231578,18.767325279066423,17.95892242649833,0.14398037972027797
2019,2,T,2,0,2,2,7.27809808065452,221.89797935831737,17.60166911783802,18.104530032301543,0.14049064113639648
2019,2,T,2,1,1,1,7.5819049341070555,231.85143728047666,19.23492967692344,17.675734163161042,0.17304741355887773
2019,2,T,2,1,1,2,8.25737787765876,274.9305570737335,18.206313490051283,17.568931901244433,0.18245222955517365
2019,2,T,2,1,2,1,8.601003623747964,316.455001417496,19.864926587081904,19.09420448334957,0.13970641283735274
2019,2,T,2,1,2,2,9.211959367609836,271.3821037111263,24.522918015175332,22.36222075004514,0.14607925423498178
2019,2,T,2,2,1,1,9.441845833667976,233.71769589993232,24.767167093071762,18.553279252282906,0.20451786221481588
2019,2,T,2,2,1,2,9.6725559526275,345.0432000136171,23.73524423277787,19.913407478073424,0.1953383925847864
2019,2,T,2,2,2,1,9.818223839530607,395.04760490986,25.254056168560417,22.782331479886476,0.14989044905687332
2019,2,T,2,2,2,2,10.36821764214944,362.6592614877752,25.892436984860815,23.991828746630542,0.1457941269506928
2019,2,T,3,0,1,1,6.284081036530655,173.36314516235794,11.134712740604918,11.566462087771608,0.14164407581487581
2019,2,T,3,0,1,2,7.620263611446556,207.27089384662486,12.867899479985992,13.86005194818599,0.11351506083326053
2019,2,T,3,0,2,1,4.547522217652632,192.0627083281482,17.28000983961282,11.765319943881302,0.1328956165784206
2019,2,T,3,0,2,2,4.857125219786087,185.41855912791945,11.466798245600584,12.956476621041817,0.14002700787916775
2019,2,T,3,1,1,1,7.422930028897177,189.69369213270534,15.07036747415867,13.236313005013816,0.1243512752748347
2019,2,T,3,1,1,2,7.1675605064266295,237.749593276659,14.685479699682396,14.182447240466646,0.12277061072935089
2019,2,T,3,1,2,1,6.930134211072211,257.4867148242417,16.948566300394955,16.567591055238072,0.12804323881110666
2019,2,T,3,1,2,2,7.0828739276268085,228.67222953952452,19.621947480928384,17.614828085360283,0.14241083685221317
2019,2,T,3,2,1,1,8.045493168034087,225.82548603683128,19.550450208613963,19.787424852710572,0.14466856982976958
2019,2,T,3,2,1,2,8.543305707954271,320.41985504844564,19.852365360223743,17.85505349787045,0.15680046499252173
2019,2,T,3,2,2,1,8.854125670401864,316.369598724434,22.580849485719654,19.655251865597208,0.15339611253028806
2019,2,T,3,2,2,2,9.340147912054725,355.3682786147233,23.63643563967852,21.86708346035159,0.1407649650155207
2019,3,B,0,0,1,1,9.463330499803474,181.9192129230651,24.920338030545633,19.658996427553106,0.17612383458647668
2019,3,B,0,0,1,2,9.15217844561945,303.96490695625414,22.044509348455406,19.05018816171734,0.17016081621000398
2019,3,B,0,0,2,1,10.124010465249556,358.50870704872824,24.87091272578028,21.451214915563813,0.14801638965185868
2019,3,B,0,0,2,2,10.348525807261579,262.92267566374636,25.136478838755803,22.575000271006818,0.14401293301473
2019,3,B,0,1,1,1,11.171361839213363,180.8893680311278,29.880964829938534,20.727938466880417,0.18959722330294643
2019,3,B,0,1,1,2,9.727551594292155,358.0677945501845,25.6934969406083,22.677094579468818,0.17485458089789124
2019,3,B,0,1,2,1,9.825884246138742,411.12051405306534,25.89144186299271,22.03232161860659,0.14190476893338996
2019,3,B,0,1,2,2,10.747042166720187,322.02775948306913,27.53604003668612,24.81844039943817,0.15113256483287787
2019,3,B,0,2,1,1,9.65620086851176,209.50043444747214,25.576053299953998,19.816874040736252,0.1926634110831706
2019,3,B,0,2,1,2,8.717151419550476,392.7818861352725,23.46832323998475,23.076186468967162,0.18290961840879472
2019,3,B,0,2,2,1,9.575180600438747,439.78519906532586,25.62266345688028,22.761439675251047,0.14809045769385856
2019,3,B,0,2,2,2,10.051279925426476,350.2782662840236,26.314050822208056,24.536943893403283,0.15488254547740218
2019,3,B,1,0,1,1,8.134502093646319,182.0082583572916,20.991910197657443,17.974413721345275,0.16221587197252832
2019,3,B,1,0,1,2,8.887994584708693,287.3419022005601,19.31899972073385,19.000394927161878,0.15869190400295674
2019,3,B,1,0,2,1,9.437558371893116,348.07825129693805,24.21543680751284,21.435613772331163,0.1372963835927047
2019,3,B,1,0,2,2,8.87613681727329,285.93326892831766,22.488500603219705,20.552107085380044,0.13736844708262239
2019,3,B,1,1,1,1,9.743643238110272,195.41903336042265,26.552440811384955,18.614882005114236,0.17715823238204545
2019,3,B,1,1,1,2,9.14845309282616,334.4524686198359,21.821982855445963,19.60427922589822,0.1636202037542159
2019,3,B,1,1,2,1,9.722350003278017,380.51131964965185,25.866551770888314,22.709181259687966,0.1359083697903743
2019,3,B,1,1,2,2,9.810432103861888,327.5449381684643,24.834200642806298,23.0216129064558,0.1458194463180725
2019,3,B,1,2,1,1,10.205706549791802,254.66855459354585,26.66227584383055,19.679401329268213,0.166484971547256
2019,3,B,1,2,1,2,9.544401814533684,357.08973086799534,25.064441198203088,21.151915573964434,0.17934205034344752
2019,3,B,1,2,2,1,9.349906254611737,413.1934913755067,25.20743548038848,23.338635064485334,0.1305644313846107
2019,3,B,1,2,2,2,9.650149047079843,405.82877828075453,25.185927197253974,23.09291279452267,0.14092475061340157
2019,3,B,2,0,1,1,7.75557353683827,181.5870260605373,17.610827461187586,16.10661439661219,0.1743838105092163
2019,3,B,2,0,1,2,7.229419377728086,205.17955420014977,16.096466497930283,15.844479976036109,0.15042474812108927
2019,3,B,2,0,2,1,7.883448047917725,276.8017438045088,18.317638564136587,16.731184439754035,0.12222713520536152
2019,3,B,2,0,2,2,8.2538751122073,244.41973480127925,19.89625818068453,19.493440493856014,0.13499887374564284
2019,3,B,2,1,1,1,9.068887300875003,201.25559209508535,21.511419060973378,18.92472029223599,0.17975340378447063
2019,3,B,2,1,1,2,8.329779638471093,262.9983706850368,17.22678263440011,16.46193574843376,0.13140157804267477
2019,3,B,2,1,2,1,8.867485944248832,362.51140489467923,19.551960035435393,19.40606179104439,0.13086800550175082
2019,3,B,2,1,2,2,9.031832452113646,267.7321065729157,20.816415002274837,21.12554566449566,0.14227003465779228
2019,3,B,2,2,1,1,8.884650687761809,238.15962148024906,27.788503544123238,21.214778179727634,0.16051943077732572
2019,3,B,2,2,1,2,9.684505900719085,321.0151334656474,24.498369052769394,19.657903464973845,0.18320023777006744
2019,3,B,2,2,2,1,9.20121153731258,416.5572759213553,23.62877984932945,23.765968364895773,0.14825276061249443
2019,3,B,2,2,2,2,10.094687204994356,370.45192969799666,25.15531497390431,23.418410296713848,0.15540299164219284
2019,3,B,3,0,1,1,4.395282386310492,176.34951797078483,9.022234404311494,11.09266058045301,0.14671570283672597
2019,3,B,3,0,1,2,5.675201653282346,185.45498464932345,12.321163727472467,11.128705036209311,0.1791372867769106
2019,3,B,3,0,2,1,6.380720197560516,215.03332322896307,15.612660669219865,14.802485265684538,0.13174827173677311
2019,3,B,3,0,2,2,6.449340485703388,251.99556194901376,13.481944240819816,14.067520075716903,0.12911071823385342
2019,3,B,3,1,1,1,6.8254140917463415,199.7740283315597,17.86452826543215,15.733139442008207,0.20396028190487345
2019,3,B,3,1,1,2,8.861324963440072,218.39288442010846,16.88792902854894,16.91565106985135,0.13878962111725301
2019,3,B,3,1,2,1,8.279704940794185,287.5210121402033,20.797007625353313,16.317809527726727,0.11592555864669452
2019,3,B,3,1,2,2,7.551157510022981,203.4552891483843,17.808410837942958,17.647417809485496,0.1360094806371462
2019,3,B,3,2,1,1,9.245086476967085,222.38157771552557,24.142620997122293,18.524253822519633,0.17472752717541962
2019,3,B,3,2,1,2,8.841191685542686,289.403000097783,22.50019715346281,20.072143950388632,0.14502530941174924
2019,3,B,3,2,2,1,9.316191314322104,400.8671249529213,23.74584759110481,23.027394639555702,0.14904770484989824
2019,3,B,3,2,2,2,9.703950223541705,338.3485374530032,21.323034435353094,22.223766780613992,0.14746743778581983
2019,3,T,0,0,1,1,9.581657271135592,182.1738940974177,23.72518019585443,19.478257768328234,0.18665078069092966
2019,3,T,0,0,1,2,9.600771777743482,305.62572716121656,22.076031002269794,20.17995287483615,0.1747263354185109
2019,3,T,0,0,2,1,9.681878603183279,364.1446107897572,24.48388534867203,21.84194463924865,0.14899680243893929
2019,3,T,0,0,2,2,9.83056466211799,295.195592307757,23.955559127250652,22.94268851353708,0.147503169745942
2019,3,T,0,1,1,1,10.970423847409954,218.47750007581234,28.408138644613587,21.318318190596575,0.17822383806248726
2019,3,T,0,1,1,2,11.43470246618673,374.8079883170839,27.837730494087676,22.969590440146177,0.1696753862971561
2019,3,T,0,1,2,1,9.985136084184465,405.3785803803635,25.84082366451004,23.35290623922674,0.15054990034838037
